event_id,event_timestamp,event_name,company_id,job_id,candidate_id,city,category
E000868,2026-06-06 05:11:21.081081,company_signup,C0868,,,Noida,
E003372,2026-06-06 05:50:16.216216,job_viewed,C0796,J00372,U1136,Bangalore,Sales
E001970,2026-06-06 07:21:04.864864,job_posted,C0813,J00970,,Lucknow,Software Engineer
E005069,2026-06-06 07:21:04.864864,job_viewed,C0813,J00971,U1465,Pune,Software Engineer
E006568,2026-06-06 08:17:50.270270,application_submitted,C0708,J01114,U1090,Noida,Sales
E000869,2026-06-06 09:30:48.648648,company_signup,C0869,,,Gurgaon,
E003731,2026-06-06 09:43:47.027027,job_viewed,C0808,J00508,U2433,Noida,HR
E003919,2026-06-06 10:09:43.783783,job_viewed,C0686,J00570,U1665,Mumbai,HR
E002775,2026-06-06 10:35:40.540540,job_viewed,C0786,J00181,U0392,Bangalore,HR
E004045,2026-06-06 11:01:37.297297,job_viewed,C0775,J00615,U2991,Mumbai,HR
E006487,2026-06-06 11:45:24.324324,application_submitted,C0805,J00991,U0325,Mumbai,Business Analyst
E004060,2026-06-06 12:19:27.567567,job_viewed,C0742,J00619,U2016,Delhi,Business Analyst
E003560,2026-06-06 12:32:25.945945,job_viewed,C0792,J00448,U1177,Delhi,HR
E003126,2026-06-06 12:45:24.324324,job_viewed,C0731,J00298,U2657,Gurgaon,Data Analyst
E003120,2026-06-06 12:45:24.324324,job_viewed,C0731,J00296,U0085,Lucknow,Software Engineer
E003934,2026-06-06 13:11:21.081081,job_viewed,C0720,J00576,U0385,Pune,Software Engineer
E000870,2026-06-06 13:50:16.216216,company_signup,C0870,,,Noida,
E005368,2026-06-06 15:21:04.864864,job_viewed,C0776,J01064,U1661,Delhi,Software Engineer
E002817,2026-06-06 15:34:03.243243,job_viewed,C0715,J00193,U2569,Hyderabad,Marketing
E006266,2026-06-06 16:42:09.729729,application_submitted,C0737,J00693,U0316,Gurgaon,Software Engineer
E004551,2026-06-06 16:51:53.513513,job_viewed,C0793,J00781,U1080,Bangalore,Data Analyst
E006224,2026-06-06 18:09:43.783783,application_submitted,C0834,J00634,U1126,Lucknow,Software Engineer
E000871,2026-06-06 18:09:43.783783,company_signup,C0871,,,Pune,
E002969,2026-06-06 18:48:38.918918,job_viewed,C0799,J00246,U0516,Lucknow,Marketing
E005765,2026-06-06 19:38:55.135135,application_submitted,C0706,J00005,U1009,Bangalore,Business Analyst
E002959,2026-06-06 20:06:29.189189,job_viewed,C0766,J00243,U2577,Hyderabad,HR
E006359,2026-06-06 20:27:34.054054,application_submitted,C0690,J00824,U2887,Gurgaon,Sales
E004480,2026-06-06 21:24:19.459459,job_viewed,C0733,J00753,U0657,Lucknow,HR
E004482,2026-06-06 21:24:19.459459,job_viewed,C0733,J00754,U2217,Bangalore,HR
E000872,2026-06-06 22:29:11.351351,company_signup,C0872,,,Lucknow,
E001171,2026-06-06 22:42:09.729729,job_posted,C0811,J00171,,Pune,Sales
E000873,2026-06-07 02:48:38.918918,company_signup,C0873,,,Mumbai,
E001565,2026-06-07 03:01:37.297297,job_posted,C0812,J00565,,Delhi,Sales
E001370,2026-06-07 04:06:29.189189,job_posted,C0840,J00370,,Delhi,Business Analyst
E001940,2026-06-07 04:58:22.702702,job_posted,C0818,J00940,,Hyderabad,Marketing
E001603,2026-06-07 06:29:11.351351,job_posted,C0835,J00603,,Pune,HR
E004010,2026-06-07 06:29:11.351351,job_viewed,C0835,J00604,U1568,Delhi,Marketing
E005849,2026-06-07 07:00:00.000000,application_submitted,C0778,J00127,U1017,Gurgaon,Sales
E000874,2026-06-07 07:08:06.486486,company_signup,C0874,,,Delhi,
E005065,2026-06-07 07:21:04.864864,job_viewed,C0813,J00969,U2523,Bangalore,Business Analyst
E004501,2026-06-07 07:47:01.621621,job_viewed,C0802,J00761,U1869,Bangalore,Sales
E004013,2026-06-07 08:00:00.000000,job_viewed,C0741,J00605,U1933,Bangalore,Business Analyst
E001337,2026-06-07 08:25:56.756756,job_posted,C0841,J00337,,Hyderabad,Data Analyst
E006093,2026-06-07 10:32:25.945945,application_submitted,C0792,J00448,U1177,Delhi,HR
E002777,2026-06-07 10:35:40.540540,job_viewed,C0786,J00182,U0340,Delhi,Marketing
E004046,2026-06-07 11:01:37.297297,job_viewed,C0775,J00615,U2318,Mumbai,HR
E004050,2026-06-07 11:01:37.297297,job_viewed,C0775,J00615,U1987,Mumbai,HR
E006546,2026-06-07 11:21:04.864864,application_submitted,C0776,J01064,U1661,Delhi,Software Engineer
E000875,2026-06-07 11:27:34.054054,company_signup,C0875,,,Mumbai,
E005568,2026-06-07 11:53:30.810810,job_viewed,C0642,J01140,U1328,Noida,Sales
E005341,2026-06-07 13:24:19.459459,job_viewed,C0770,J01056,U2629,Mumbai,Business Analyst
E004546,2026-06-07 13:24:19.459459,job_viewed,C0659,J00779,U2946,Pune,Software Engineer
E003093,2026-06-07 15:47:01.621621,job_viewed,C0765,J00286,U1192,Lucknow,HR
E003092,2026-06-07 15:47:01.621621,job_viewed,C0765,J00286,U0927,Lucknow,HR
E000876,2026-06-07 15:47:01.621621,company_signup,C0876,,,Bangalore,
E003681,2026-06-07 18:35:40.540540,job_viewed,C0749,J00493,U1360,Mumbai,Data Analyst
E000877,2026-06-07 20:06:29.189189,company_signup,C0877,,,Mumbai,
E005693,2026-06-07 20:19:27.567567,job_viewed,C0816,J01179,U1849,Bangalore,Business Analyst
E005690,2026-06-07 20:19:27.567567,job_viewed,C0816,J01179,U1646,Bangalore,Business Analyst
E001136,2026-06-07 20:32:25.945945,job_posted,C0866,J00136,,Pune,Data Analyst
E005262,2026-06-07 20:32:25.945945,job_viewed,C0755,J01026,U2198,Delhi,Business Analyst
E004032,2026-06-07 21:11:21.081081,job_viewed,C0683,J00609,U1814,Gurgaon,HR
E005279,2026-06-07 21:50:16.216216,job_viewed,C0722,J01032,U2669,Pune,HR
E003275,2026-06-07 22:16:12.972972,job_viewed,C0711,J00343,U2608,Hyderabad,Software Engineer
E004663,2026-06-07 23:34:03.243243,job_viewed,C0678,J00819,U2579,Gurgaon,Software Engineer
E000878,2026-06-08 00:25:56.756756,company_signup,C0878,,,Mumbai,
E005452,2026-06-08 00:38:55.135135,job_viewed,C0817,J01105,U1243,Gurgaon,Business Analyst
E002219,2026-06-08 00:38:55.135135,job_viewed,C0706,J00005,U0530,Bangalore,Business Analyst
E004936,2026-06-08 01:30:48.648648,job_viewed,C0684,J00926,U1332,Mumbai,Business Analyst
E004941,2026-06-08 01:30:48.648648,job_viewed,C0684,J00926,U1478,Mumbai,Business Analyst
E004402,2026-06-08 02:22:42.162162,job_viewed,C0773,J00722,U1441,Lucknow,Business Analyst
E006597,2026-06-08 02:53:30.810810,application_submitted,C0642,J01140,U1328,Noida,Sales
E006212,2026-06-08 03:01:37.297297,application_submitted,C0775,J00615,U2991,Mumbai,HR
E000879,2026-06-08 04:45:24.324324,company_signup,C0879,,,Pune,
E004983,2026-06-08 04:58:22.702702,job_viewed,C0818,J00940,U0259,Hyderabad,Marketing
E005332,2026-06-08 05:11:21.081081,job_viewed,C0757,J01050,U0640,Noida,Business Analyst
E001869,2026-06-08 05:24:19.459459,job_posted,C0807,J00869,,Hyderabad,Sales
E005942,2026-06-08 06:06:29.189189,application_submitted,C0766,J00243,U2577,Hyderabad,HR
E006537,2026-06-08 06:24:19.459459,application_submitted,C0770,J01056,U2629,Mumbai,Business Analyst
E004019,2026-06-08 08:00:00.000000,job_viewed,C0741,J00606,U1940,Mumbai,Business Analyst
E000880,2026-06-08 09:04:51.891891,company_signup,C0880,,,Pune,
E005477,2026-06-08 09:17:50.270270,job_viewed,C0708,J01114,U0434,Noida,Sales
E001513,2026-06-08 09:17:50.270270,job_posted,C0819,J00513,,Gurgaon,Data Analyst
E006201,2026-06-08 10:00:00.000000,application_submitted,C0741,J00606,U1940,Mumbai,Business Analyst
E006447,2026-06-08 11:58:22.702702,application_submitted,C0818,J00940,U0259,Hyderabad,Marketing
E006310,2026-06-08 12:24:19.459459,application_submitted,C0733,J00753,U0657,Lucknow,HR
E003118,2026-06-08 12:45:24.324324,job_viewed,C0731,J00296,U2440,Lucknow,Software Engineer
E001315,2026-06-08 13:11:21.081081,job_posted,C0831,J00315,,Gurgaon,Software Engineer
E003188,2026-06-08 13:11:21.081081,job_viewed,C0831,J00316,U2215,Pune,Sales
E000881,2026-06-08 13:24:19.459459,company_signup,C0881,,,Pune,
E005392,2026-06-08 13:37:17.837837,job_viewed,C0820,J01080,U1110,Mumbai,Sales
E002130,2026-06-08 14:03:14.594594,job_posted,C0809,J01130,,Delhi,Data Analyst
E001345,2026-06-08 14:42:09.729729,job_posted,C0848,J00345,,Pune,Sales
E003279,2026-06-08 14:42:09.729729,job_viewed,C0848,J00344,U1016,Mumbai,Marketing
E003097,2026-06-08 15:47:01.621621,job_viewed,C0765,J00286,U2745,Lucknow,HR
E003094,2026-06-08 15:47:01.621621,job_viewed,C0765,J00286,U1075,Lucknow,HR
E001317,2026-06-08 16:25:56.756756,job_posted,C0804,J00317,,Lucknow,Sales
E002760,2026-06-08 17:30:48.648648,job_viewed,C0721,J00178,U0718,Mumbai,Data Analyst
E000882,2026-06-08 17:43:47.027027,company_signup,C0882,,,Noida,
E001581,2026-06-08 19:01:37.297297,job_posted,C0849,J00581,,Bangalore,Marketing
E005145,2026-06-08 19:40:32.432432,job_viewed,C0777,J00994,U1595,Hyderabad,Data Analyst
E002961,2026-06-08 20:06:29.189189,job_viewed,C0766,J00243,U1173,Hyderabad,HR
E002963,2026-06-08 20:06:29.189189,job_viewed,C0766,J00243,U1642,Hyderabad,HR
E001135,2026-06-08 20:32:25.945945,job_posted,C0866,J00135,,Noida,Software Engineer
E005264,2026-06-08 20:32:25.945945,job_viewed,C0755,J01026,U0580,Delhi,Business Analyst
E005981,2026-06-08 21:47:01.621621,application_submitted,C0765,J00286,U0927,Lucknow,HR
E000883,2026-06-08 22:03:14.594594,company_signup,C0883,,,Bangalore,
E006437,2026-06-08 22:30:48.648648,application_submitted,C0684,J00926,U1478,Mumbai,Business Analyst
E001524,2026-06-08 22:55:08.108108,job_posted,C0861,J00524,,Hyderabad,Data Analyst
E004667,2026-06-08 23:34:03.243243,job_viewed,C0678,J00819,U2199,Gurgaon,Software Engineer
E005644,2026-06-09 01:17:50.270270,job_viewed,C0856,J01160,U0280,Pune,Business Analyst
E004935,2026-06-09 01:30:48.648648,job_viewed,C0684,J00926,U0828,Mumbai,Business Analyst
E000884,2026-06-09 02:22:42.162162,company_signup,C0884,,,Lucknow,
E004408,2026-06-09 02:22:42.162162,job_viewed,C0773,J00724,U1411,Hyderabad,Business Analyst
E001390,2026-06-09 02:48:38.918918,job_posted,C0873,J00390,,Mumbai,Business Analyst
E005013,2026-06-09 06:03:14.594594,job_viewed,C0735,J00945,U2757,Delhi,Marketing
E000885,2026-06-09 06:42:09.729729,company_signup,C0885,,,Lucknow,
E004018,2026-06-09 08:00:00.000000,job_viewed,C0741,J00606,U0299,Mumbai,Business Analyst
E004020,2026-06-09 08:00:00.000000,job_viewed,C0741,J00606,U0850,Mumbai,Business Analyst
E004637,2026-06-09 09:04:51.891891,job_viewed,C0658,J00811,U0759,Pune,Sales
E001512,2026-06-09 09:17:50.270270,job_posted,C0819,J00512,,Mumbai,Software Engineer
E003995,2026-06-09 10:22:42.162162,job_viewed,C0736,J00596,U0783,Gurgaon,HR
E004048,2026-06-09 11:01:37.297297,job_viewed,C0775,J00615,U2961,Mumbai,HR
E000886,2026-06-09 11:01:37.297297,company_signup,C0886,,,Pune,
E004040,2026-06-09 11:01:37.297297,job_viewed,C0775,J00614,U1254,Lucknow,Sales
E001175,2026-06-09 11:40:32.432432,job_posted,C0814,J00175,,Mumbai,Data Analyst
E004543,2026-06-09 13:24:19.459459,job_viewed,C0659,J00779,U0776,Pune,Software Engineer
E000887,2026-06-09 15:21:04.864864,company_signup,C0887,,,Delhi,
E003200,2026-06-09 16:25:56.756756,job_viewed,C0804,J00318,U2706,Noida,HR
E006200,2026-06-09 18:00:00.000000,application_submitted,C0741,J00606,U0299,Mumbai,Business Analyst
E006564,2026-06-09 18:38:55.135135,application_submitted,C0817,J01105,U1243,Gurgaon,Business Analyst
E002970,2026-06-09 18:48:38.918918,job_viewed,C0799,J00246,U1421,Lucknow,Marketing
E000888,2026-06-09 19:40:32.432432,company_signup,C0888,,,Noida,
E005141,2026-06-09 19:40:32.432432,job_viewed,C0777,J00993,U2710,Lucknow,HR
E005943,2026-06-09 20:06:29.189189,application_submitted,C0766,J00243,U1642,Hyderabad,HR
E002965,2026-06-09 20:06:29.189189,job_viewed,C0766,J00244,U1830,Pune,Sales
E005276,2026-06-09 21:50:16.216216,job_viewed,C0722,J01032,U1948,Pune,HR
E006020,2026-06-09 23:42:09.729729,application_submitted,C0848,J00344,U1016,Mumbai,Marketing
E002123,2026-06-09 23:47:01.621621,job_posted,C0839,J01123,,Lucknow,HR
E000889,2026-06-10 00:00:00.000000,company_signup,C0889,,,Hyderabad,
E002225,2026-06-10 00:38:55.135135,job_viewed,C0706,J00006,U0192,Pune,HR
E004937,2026-06-10 01:30:48.648648,job_viewed,C0684,J00926,U2816,Mumbai,Business Analyst
E004265,2026-06-10 03:53:30.810810,job_viewed,C0679,J00685,U1793,Noida,Data Analyst
E000890,2026-06-10 04:19:27.567567,company_signup,C0890,,,Delhi,
E002101,2026-06-10 04:32:25.945945,job_posted,C0829,J01101,,Hyderabad,Software Engineer
E003597,2026-06-10 04:45:24.324324,job_viewed,C0768,J00463,U0338,Bangalore,HR
E001939,2026-06-10 04:58:22.702702,job_posted,C0818,J00939,,Pune,Data Analyst
E006347,2026-06-10 05:04:51.891891,application_submitted,C0658,J00811,U0759,Pune,Sales
E005327,2026-06-10 05:11:21.081081,job_viewed,C0757,J01049,U2418,Bangalore,Marketing
E005325,2026-06-10 05:11:21.081081,job_viewed,C0757,J01049,U0855,Bangalore,Marketing
E004788,2026-06-10 05:24:19.459459,job_viewed,C0807,J00869,U1956,Hyderabad,Sales
E003367,2026-06-10 05:50:16.216216,job_viewed,C0796,J00372,U1668,Bangalore,Sales
E005010,2026-06-10 06:03:14.594594,job_viewed,C0735,J00945,U0596,Delhi,Marketing
E005997,2026-06-10 07:11:21.081081,application_submitted,C0831,J00316,U2215,Pune,Sales
E000891,2026-06-10 08:38:55.135135,company_signup,C0891,,,Gurgaon,
E004640,2026-06-10 09:04:51.891891,job_viewed,C0658,J00811,U2429,Pune,Sales
E003734,2026-06-10 09:43:47.027027,job_viewed,C0808,J00508,U2851,Noida,HR
E003996,2026-06-10 10:22:42.162162,job_viewed,C0736,J00596,U0540,Gurgaon,HR
E004519,2026-06-10 10:48:38.918918,job_viewed,C0725,J00771,U2876,Noida,HR
E003121,2026-06-10 12:45:24.324324,job_viewed,C0731,J00296,U0049,Lucknow,Software Engineer
E000892,2026-06-10 12:58:22.702702,company_signup,C0892,,,Gurgaon,
E006532,2026-06-10 13:11:21.081081,application_submitted,C0757,J01049,U0855,Bangalore,Marketing
E003180,2026-06-10 13:11:21.081081,job_viewed,C0831,J00315,U0932,Gurgaon,Software Engineer
E002081,2026-06-10 13:37:17.837837,job_posted,C0820,J01081,,Pune,Software Engineer
E001346,2026-06-10 14:42:09.729729,job_posted,C0848,J00346,,Gurgaon,Marketing
E004277,2026-06-10 14:55:08.108108,job_viewed,C0787,J00688,U0640,Noida,HR
E004692,2026-06-10 16:25:56.756756,job_viewed,C0693,J00829,U0008,Delhi,HR
E002371,2026-06-10 16:38:55.135135,job_viewed,C0743,J00053,U1874,Noida,Data Analyst
E000893,2026-06-10 17:17:50.270270,company_signup,C0893,,,Delhi,
E002758,2026-06-10 17:30:48.648648,job_viewed,C0721,J00178,U2711,Mumbai,Data Analyst
E006435,2026-06-10 17:30:48.648648,application_submitted,C0684,J00926,U0828,Mumbai,Business Analyst
E002351,2026-06-10 18:35:40.540540,job_viewed,C0860,J00045,U0926,Delhi,Marketing
E005513,2026-06-10 20:45:24.324324,job_viewed,C0694,J01124,U2005,Pune,Software Engineer
E004477,2026-06-10 21:24:19.459459,job_viewed,C0733,J00753,U2393,Lucknow,HR
E000894,2026-06-10 21:37:17.837837,company_signup,C0894,,,Pune,
E003277,2026-06-10 22:16:12.972972,job_viewed,C0711,J00343,U0182,Hyderabad,Software Engineer
E002106,2026-06-11 00:38:55.135135,job_posted,C0817,J01106,,Lucknow,Marketing
E006581,2026-06-11 00:45:24.324324,application_submitted,C0694,J01124,U2005,Pune,Software Engineer
E006019,2026-06-11 01:16:12.972972,application_submitted,C0711,J00343,U0182,Hyderabad,Software Engineer
E002158,2026-06-11 01:17:50.270270,job_posted,C0856,J01158,,Pune,Software Engineer
E005985,2026-06-11 01:45:24.324324,application_submitted,C0731,J00296,U0049,Lucknow,Software Engineer
E006043,2026-06-11 01:50:16.216216,application_submitted,C0796,J00372,U1668,Bangalore,Sales
E000895,2026-06-11 01:56:45.405405,company_signup,C0895,,,Hyderabad,
E003415,2026-06-11 02:48:38.918918,job_viewed,C0873,J00390,U2284,Mumbai,Business Analyst
E001979,2026-06-11 04:19:27.567567,job_posted,C0890,J00979,,Delhi,Sales
E001980,2026-06-11 04:19:27.567567,job_posted,C0890,J00980,,Bangalore,Data Analyst
E001113,2026-06-11 05:11:21.081081,job_posted,C0868,J00113,,Mumbai,Business Analyst
E001721,2026-06-11 05:37:17.837837,job_posted,C0857,J00721,,Hyderabad,Data Analyst
E001906,2026-06-11 06:03:14.594594,job_posted,C0846,J00906,,Hyderabad,HR
E005006,2026-06-11 06:03:14.594594,job_viewed,C0735,J00944,U0555,Bangalore,Software Engineer
E000896,2026-06-11 06:16:12.972972,company_signup,C0896,,,Hyderabad,
E001362,2026-06-11 08:51:53.513513,job_posted,C0830,J00362,,Noida,Marketing
E005944,2026-06-11 09:06:29.189189,application_submitted,C0766,J00244,U1830,Pune,Sales
E005471,2026-06-11 09:17:50.270270,job_viewed,C0708,J01112,U2889,Gurgaon,Sales
E003748,2026-06-11 09:17:50.270270,job_viewed,C0819,J00512,U2189,Mumbai,Software Engineer
E000897,2026-06-11 10:35:40.540540,company_signup,C0897,,,Noida,
E004518,2026-06-11 10:48:38.918918,job_viewed,C0725,J00771,U0427,Noida,HR
E003127,2026-06-11 12:45:24.324324,job_viewed,C0731,J00298,U1402,Gurgaon,Data Analyst
E001142,2026-06-11 12:58:22.702702,job_posted,C0892,J00142,,Lucknow,Data Analyst
E005395,2026-06-11 13:37:17.837837,job_viewed,C0820,J01081,U2445,Pune,Software Engineer
E004292,2026-06-11 14:42:09.729729,job_viewed,C0737,J00693,U2841,Gurgaon,Software Engineer
E003289,2026-06-11 14:42:09.729729,job_viewed,C0848,J00346,U0281,Gurgaon,Marketing
E004275,2026-06-11 14:55:08.108108,job_viewed,C0787,J00688,U2907,Noida,HR
E004278,2026-06-11 14:55:08.108108,job_viewed,C0787,J00688,U0325,Noida,HR
E000898,2026-06-11 14:55:08.108108,company_signup,C0898,,,Hyderabad,
E006099,2026-06-11 16:45:24.324324,application_submitted,C0768,J00463,U0338,Bangalore,HR
E004290,2026-06-11 19:14:35.675675,job_viewed,C0788,J00690,U1072,Hyderabad,Data Analyst
E000899,2026-06-11 19:14:35.675675,company_signup,C0899,,,Gurgaon,
E001424,2026-06-11 19:27:34.054054,job_posted,C0838,J00424,,Mumbai,Business Analyst
E002966,2026-06-11 20:06:29.189189,job_viewed,C0766,J00244,U2167,Pune,Sales
E002600,2026-06-11 20:32:25.945945,job_viewed,C0866,J00136,U0814,Pune,Data Analyst
E001351,2026-06-11 21:24:19.459459,job_posted,C0844,J00351,,Gurgaon,HR
E003270,2026-06-11 22:16:12.972972,job_viewed,C0711,J00341,U2541,Bangalore,Marketing
E001633,2026-06-11 22:16:12.972972,job_posted,C0822,J00633,,Gurgaon,Business Analyst
E000900,2026-06-11 23:34:03.243243,company_signup,C0900,,,Bangalore,
E006552,2026-06-11 23:37:17.837837,application_submitted,C0820,J01081,U2445,Pune,Software Engineer
E006263,2026-06-11 23:55:08.108108,application_submitted,C0787,J00688,U2907,Noida,HR
E000901,2026-06-12 03:53:30.810810,company_signup,C0901,,,Pune,
E003595,2026-06-12 04:45:24.324324,job_viewed,C0768,J00463,U2073,Bangalore,HR
E005067,2026-06-12 07:21:04.864864,job_viewed,C0813,J00969,U0090,Bangalore,Business Analyst
E005066,2026-06-12 07:21:04.864864,job_viewed,C0813,J00969,U2443,Bangalore,Business Analyst
E000902,2026-06-12 08:12:58.378378,company_signup,C0902,,,Hyderabad,
E003348,2026-06-12 08:51:53.513513,job_viewed,C0830,J00362,U2811,Noida,Marketing
E003349,2026-06-12 08:51:53.513513,job_viewed,C0830,J00362,U2165,Noida,Marketing
E004049,2026-06-12 11:01:37.297297,job_viewed,C0775,J00615,U0450,Mumbai,HR
E000903,2026-06-12 12:32:25.945945,company_signup,C0903,,,Noida,
E004689,2026-06-12 12:45:24.324324,job_viewed,C0842,J00828,U2637,Bangalore,Software Engineer
E005344,2026-06-12 13:24:19.459459,job_viewed,C0770,J01057,U0624,Hyderabad,Marketing
E003278,2026-06-12 14:42:09.729729,job_viewed,C0848,J00344,U0772,Mumbai,Marketing
E002035,2026-06-12 14:55:08.108108,job_posted,C0898,J01035,,Hyderabad,Data Analyst
E005371,2026-06-12 15:21:04.864864,job_viewed,C0776,J01064,U1148,Delhi,Software Engineer
E006309,2026-06-12 15:24:19.459459,application_submitted,C0733,J00753,U2393,Lucknow,HR
E001952,2026-06-12 16:12:58.378378,job_posted,C0865,J00952,,Noida,Data Analyst
E003521,2026-06-12 16:12:58.378378,job_viewed,C0754,J00428,U2263,Lucknow,Data Analyst
E004695,2026-06-12 16:25:56.756756,job_viewed,C0693,J00829,U1699,Delhi,HR
E000904,2026-06-12 16:51:53.513513,company_signup,C0904,,,Gurgaon,
E001683,2026-06-12 17:30:48.648648,job_posted,C0832,J00683,,Pune,Data Analyst
E001456,2026-06-12 19:14:35.675675,job_posted,C0899,J00456,,Pune,Business Analyst
E005260,2026-06-12 20:32:25.945945,job_viewed,C0755,J01025,U0601,Lucknow,Sales
E004029,2026-06-12 21:11:21.081081,job_viewed,C0683,J00609,U1867,Gurgaon,HR
E000905,2026-06-12 21:11:21.081081,company_signup,C0905,,,Bangalore,
E004027,2026-06-12 21:11:21.081081,job_viewed,C0683,J00609,U1203,Gurgaon,HR
E003271,2026-06-12 22:16:12.972972,job_viewed,C0711,J00341,U2176,Bangalore,Marketing
E001347,2026-06-12 22:29:11.351351,job_posted,C0872,J00347,,Noida,HR
E005508,2026-06-12 23:47:01.621621,job_viewed,C0839,J01123,U0770,Lucknow,HR
E001563,2026-06-13 00:00:00.000000,job_posted,C0889,J00563,,Hyderabad,HR
E000906,2026-06-13 01:30:48.648648,company_signup,C0906,,,Mumbai,
E002431,2026-06-13 02:35:40.540540,job_viewed,C0712,J00075,U1424,Mumbai,Data Analyst
E002432,2026-06-13 02:35:40.540540,job_viewed,C0712,J00075,U0965,Mumbai,Data Analyst
E001720,2026-06-13 05:37:17.837837,job_posted,C0857,J00720,,Delhi,Software Engineer
E000907,2026-06-13 05:50:16.216216,company_signup,C0907,,,Mumbai,
E002182,2026-06-13 07:08:06.486486,job_posted,C0874,J01182,,Bangalore,Sales
E005072,2026-06-13 07:21:04.864864,job_viewed,C0813,J00971,U1735,Pune,Software Engineer
E004021,2026-06-13 08:00:00.000000,job_viewed,C0741,J00606,U2226,Mumbai,Business Analyst
E001765,2026-06-13 08:12:58.378378,job_posted,C0902,J00765,,Bangalore,Business Analyst
E003251,2026-06-13 08:25:56.756756,job_viewed,C0841,J00337,U2690,Hyderabad,Data Analyst
E005159,2026-06-13 08:38:55.135135,job_viewed,C0780,J00998,U1648,Bangalore,Business Analyst
E005472,2026-06-13 09:17:50.270270,job_viewed,C0708,J01112,U0699,Gurgaon,Sales
E005475,2026-06-13 09:17:50.270270,job_viewed,C0708,J01114,U1560,Noida,Sales
E005470,2026-06-13 09:17:50.270270,job_viewed,C0708,J01112,U1589,Gurgaon,Sales
E003746,2026-06-13 09:17:50.270270,job_viewed,C0819,J00512,U0345,Mumbai,Software Engineer
E000908,2026-06-13 10:09:43.783783,company_signup,C0908,,,Bangalore,
E004812,2026-06-13 10:48:38.918918,job_viewed,C0836,J00876,U2776,Hyderabad,Sales
E001874,2026-06-13 10:48:38.918918,job_posted,C0836,J00874,,Mumbai,Data Analyst
E001319,2026-06-13 11:27:34.054054,job_posted,C0875,J00319,,Noida,Business Analyst
E002751,2026-06-13 11:40:32.432432,job_viewed,C0814,J00175,U2213,Mumbai,Data Analyst
E004686,2026-06-13 12:45:24.324324,job_viewed,C0842,J00828,U0561,Bangalore,Software Engineer
E005396,2026-06-13 13:37:17.837837,job_viewed,C0820,J01081,U0947,Pune,Software Engineer
E000909,2026-06-13 14:29:11.351351,company_signup,C0909,,,Gurgaon,
E003287,2026-06-13 14:42:09.729729,job_viewed,C0848,J00346,U2719,Gurgaon,Marketing
E003198,2026-06-13 16:25:56.756756,job_viewed,C0804,J00317,U1644,Lucknow,Sales
E006473,2026-06-13 17:21:04.864864,application_submitted,C0813,J00969,U2443,Bangalore,Business Analyst
E000910,2026-06-13 18:48:38.918918,company_signup,C0910,,,Noida,
E003552,2026-06-13 18:48:38.918918,job_viewed,C0688,J00442,U2555,Noida,Software Engineer
E003948,2026-06-13 19:01:37.297297,job_viewed,C0849,J00581,U0784,Bangalore,Marketing
E005137,2026-06-13 19:40:32.432432,job_viewed,C0777,J00993,U0222,Lucknow,HR
E005269,2026-06-13 20:32:25.945945,job_viewed,C0755,J01027,U1101,Bangalore,Sales
E005514,2026-06-13 20:45:24.324324,job_viewed,C0694,J01124,U0571,Pune,Software Engineer
E004106,2026-06-13 22:16:12.972972,job_viewed,C0822,J00633,U2873,Gurgaon,Business Analyst
E000911,2026-06-13 23:08:06.486486,company_signup,C0911,,,Bangalore,
E004665,2026-06-13 23:34:03.243243,job_viewed,C0678,J00819,U0966,Gurgaon,Software Engineer
E006204,2026-06-14 00:11:21.081081,application_submitted,C0683,J00609,U1867,Gurgaon,HR
E003705,2026-06-14 00:12:58.378378,job_viewed,C0828,J00499,U0137,Lucknow,HR
E006474,2026-06-14 00:21:04.864864,application_submitted,C0813,J00969,U0090,Bangalore,Business Analyst
E006580,2026-06-14 00:47:01.621621,application_submitted,C0839,J01123,U0770,Lucknow,HR
E001100,2026-06-14 01:43:47.027027,job_posted,C0845,J00100,,Delhi,Data Analyst
E003416,2026-06-14 02:48:38.918918,job_viewed,C0873,J00390,U1605,Mumbai,Business Analyst
E002885,2026-06-14 02:48:38.918918,job_viewed,C0762,J00217,U2492,Noida,HR
E000912,2026-06-14 03:27:34.054054,company_signup,C0912,,,Pune,
E003364,2026-06-14 04:06:29.189189,job_viewed,C0840,J00370,U0259,Delhi,Business Analyst
E002241,2026-06-14 04:06:29.189189,job_viewed,C0729,J00012,U0552,Hyderabad,Software Engineer
E001371,2026-06-14 04:06:29.189189,job_posted,C0840,J00371,,Bangalore,Marketing
E003594,2026-06-14 04:45:24.324324,job_viewed,C0768,J00463,U1727,Bangalore,HR
E004789,2026-06-14 05:24:19.459459,job_viewed,C0807,J00869,U2219,Hyderabad,Sales
E002063,2026-06-14 06:42:09.729729,job_posted,C0885,J01063,,Hyderabad,Software Engineer
E005070,2026-06-14 07:21:04.864864,job_viewed,C0813,J00971,U0098,Pune,Software Engineer
E000913,2026-06-14 07:47:01.621621,company_signup,C0913,,,Pune,
E004023,2026-06-14 08:00:00.000000,job_viewed,C0741,J00606,U1950,Mumbai,Business Analyst
E003352,2026-06-14 08:51:53.513513,job_viewed,C0830,J00362,U0046,Noida,Marketing
E001111,2026-06-14 10:09:43.783783,job_posted,C0908,J00111,,Delhi,Business Analyst
